StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Intro,gender,age,races_1,races_2,races_3,races_4,races_5,races_6,races_7,employment_status,marital_status,children,household_income,education_level,state,country,political_orientaton,political_orientaton_4_TEXT,republican_strength,democrat_strength,party_alignment,political_Ideology_1,voted,vote_for,shopping_freq,monthly_spend,brands_type_pref_1,brands_type_pref_2,brands_type_pref_3,brands_type_pref_4,brands_type_pref_5,brands_type_pref_6,vacation_travel_freq,brand_importance,discount_importance,buy_decision_style,device_used_to_buy_1,device_used_to_buy_2,device_used_to_buy_3,device_used_to_buy_5,social_m_influence,eco_friendly_imp,pq_1,pq_2,pq_3,pq_4,pq_5,pq_6_reverse_score,pq_7_reverse_score,pq_8_reverse_score,pq_9_reverse_score,pq_attention_check_1,pq_10_reverse_score,pq_11,pq_12,pq_13,pq_attention_check_2,pq_14,pq_15_reverse_score,pq_16_reverse_score,pq_17_reverse_score,pq_18_reverse_score,pq_19_reverse_score,pq_20_reverse_score,p_1_openness_item_1,p_1_openness_item_2,p_1_openness_item_3,p_1_openness_item_4,p_1_openness_item_5,p_1_openness_item_6,p_1_consc_item_1,p_1_consc_item_2,p_1_consc_item_3,p_1_consc_item_4,p_1_consc_item_5,p_1_consc_item_6,p_1_extr_item_1,p_1_extr_item_2,p_1_extr_item_3,p_1_extr_item_4,p_1_extr_item_5,p_1_extr_item_6,p_1_agree_item_1,p_1_agree_item_2,p_1_agree_item_3,p_1_agree_item_4,p_1_agree_item_5,p_1_agree_item_6,p_1_neuro_item_1,p_1_neuro_item_2,p_1_neuro_item_3,p_1_neuro_item_4,p_1_neuro_item_5,p_1_neuro_item_6,p_2_openness_item_1,p_2_openness_item_2,p_2_openness_item_3,p_2_openness_item_4,p_2_openness_item_5,p_2_openness_item_6,p_2_consc_item_1,p_2_consc_item_2,p_2_consc_item_3,p_2_consc_item_4,p_2_consc_item_5,p_2_consc_item_6,p_2_extr_item_1,p_2_extr_item_2,p_2_extr_item_3,p_2_extr_item_4,p_2_extr_item_5,p_2_extr_item_6,p_2_agree_item_1,p_2_agree_item_2,p_2_agree_item_3,p_2_agree_item_4,p_2_agree_item_5,p_2_agree_item_6,p_2_neuro_item_1,p_2_neuro_item_2,p_2_neuro_item_3,p_2_neuro_item_4,p_2_neuro_item_5,p_2_neuro_item_6,p_3_openness_item_1,p_3_openness_item_2,p_3_openness_item_3,p_3_openness_item_4,p_3_openness_item_5,p_3_openness_item_6,p_3_consc_item_1,p_3_consc_item_2,p_3_consc_item_3,p_3_consc_item_4,p_3_consc_item_5,p_3_consc_item_6,p_3_extr_item_1,p_3_extr_item_2,p_3_extr_item_3,p_3_extr_item_4,p_3_extr_item_5,p_3_extr_item_6,p_3_agree_item_1,p_3_agree_item_2,p_3_agree_item_3,p_3_agree_item_4,p_3_agree_item_5,p_3_agree_item_6,p_3_agree_att_check,p_3_neuro_item_1,p_3_neuro_item_2,p_3_neuro_item_3,p_3_neuro_item_4,p_3_neuro_item_5,p_3_neuro_item_6,post_shop_survey_q_1,post_shop_survey_q_2,post_shop_survey_q_3,post_shop_survey_q_4_1,post_shop_survey_q_4_2,post_shop_survey_q_4_3,post_shop_survey_q_4_4,post_shop_survey_q_4_5,post_shop_survey_q_4_6,post_shop_survey_q_4_6_TEXT,post_shop_q1,post_shop_q2,seriousness_check,Q_TotalDuration,DeviceIdentifier,source,UserAgent,PROLIFIC_PID,STUDY_ID,SESSION_ID,EarlyExit,intellectImagination_score,extraversion_score,agreeableness_score,conscientiousness_score,neuroticism_score,CompleteExit
2024-12-11 18:00:05,2024-12-11 18:21:09,0,100,1264,1,2024-12-11 18:21:10,R_1y8heC31KH29H8j,anonymous,EN,1,,0,0,,2,1,20,,,,1,,,,5,5,0,4,2,39,,3,,,,1,4,1,1,3,3,,1,1,,,1,2,2,3,2,,,1,,1,1,2,3,4,2,5,4,2,2,4,5,2,2,2,4,2,2,2,4,2,2,4,1,3,4,3,4,4,4,4,4,4,4,3,3,2,2,2,2,2,2,2,3,2,3,2,2,4,4,4,4,4,4,2,3,2,2,3,2,4,4,4,4,4,4,1,2,2,2,1,1,3,4,2,4,3,3,2,3,2,3,2,2,2,3,2,2,2,2,4,4,4,4,4,4,4,4,3,4,3,3,2,2,2,2,2,2,2,3,3,2,3,3,2,3,2,2,,,1,1,,,,3,3,2,1264,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",66d75a4947ce7454734618f4,675867a866926f4f99073407,6759d2ff432aedd5f3c18a77,,0.8,0.4,0.65,0.8,0.4,1
2024-12-11 18:03:58,2024-12-11 18:21:27,0,100,1049,1,2024-12-11 18:21:28,R_6S32rGtdwapl3LC,anonymous,EN,1,,0,0,,2,2,49,1,,,,,,,4,1,2,5,5,5,,2,,,1,,1,1,2,2,5,,1,,1,,1,4,3,5,2,1,,1,1,5,6,2,4,3,5,5,2,2,2,2,5,5,2,5,5,2,5,4,4,1,2,1,1,1,1,1,1,1,1,5,5,4,4,4,4,2,2,2,2,2,2,3,3,2,2,2,2,4,4,4,4,4,4,2,2,2,2,2,2,4,4,4,4,4,4,2,2,2,2,2,2,4,4,4,4,3,3,5,5,4,4,4,4,2,3,2,3,2,2,4,4,4,4,4,4,2,2,2,3,2,2,4,4,4,4,4,4,2,4,4,3,4,4,4,3,4,4,,,1,,,,,4,5,2,1049,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",6690464404e2d3a5271a608d,675867a866926f4f99073407,6759d2df65c5df6f666480a7,,0.75,0.5,0.9,0.8,0.95,1
2024-12-11 17:58:54,2024-12-11 18:21:30,0,100,1355,1,2024-12-11 18:21:31,R_5HiAY536qfLLFBa,anonymous,EN,1,,0,0,,2,2,45,1,,,,,,,2,1,1,3,2,26,,3,,,,1,6,1,1,3,3,,,,,,1,4,3,4,2,1,,1,,2,4,4,5,3,2,3,2,2,2,4,5,4,4,5,4,2,2,4,2,2,3,4,3,3,3,2,2,2,2,3,4,3,4,4,4,3,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,2,3,4,4,3,4,4,2,2,3,1,,1,1,,,,4,3,2,1355,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",6567492900b32685a1ca02ae,675867a866926f4f99073407,6759d2c3fbbf88a89b10c71f,,0.6,0.8,0.9,0.7,0.4,1
2024-12-11 17:59:26,2024-12-11 18:21:44,0,100,1338,1,2024-12-11 18:21:45,R_1SQf5PKkG8vhFND,anonymous,EN,1,,0,0,,2,2,56,1,,,,,,,4,1,4,3,6,15,,1,,2,,,5,1,1,2,4,,1,,,,1,2,2,3,2,1,,,1,1,2,1,4,1,2,4,5,2,4,3,5,1,1,1,2,2,4,1,4,2,4,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,1,1,1,1,1,1,4,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,4,4,4,2,2,1,2,2,2,4,4,4,4,4,4,1,1,1,1,1,1,2,2,2,2,2,2,2,4,5,4,4,4,4,2,2,1,,,1,1,,1,The advertisement should describe what utility and benefit I would get from the item.,3,5,2,1338,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",6720dcca3b5db6b0222e8ca2,675867a866926f4f99073407,6759d2cde6e72b7cdb491190,,0.75,0.25,0.65,0.35,0.65,1
2024-12-11 17:59:37,2024-12-11 18:21:51,0,100,1333,1,2024-12-11 18:21:52,R_76hfiYODv3n9K8R,anonymous,EN,1,,0,0,,2,1,55,1,,,,,,,1,2,0,2,3,29,,2,,,1,,3,1,2,3,2,,1,,,,1,2,4,5,2,1,,,1,1,4,2,2,5,1,4,1,5,1,5,5,1,5,4,5,2,1,1,4,4,1,5,1,3,3,3,3,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,3,3,4,4,4,2,2,2,2,2,2,3,3,3,3,4,4,2,2,2,2,2,2,2,3,3,2,2,2,4,4,4,4,4,4,2,2,3,2,2,2,3,3,3,2,2,2,3,3,3,3,2,2,4,4,4,4,4,4,2,4,4,4,4,4,4,3,4,5,,,1,,,,,3,3,2,1333,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",5dcf6d762e4a050ac2cba07d,675867a866926f4f99073407,6759d2e99dc2630d8acabea9,,0.75,0.7,0.45,1,0.2,1
2024-12-11 18:02:14,2024-12-11 18:22:04,0,100,1190,1,2024-12-11 18:22:05,R_6WHYW7MBwV7wwYd,anonymous,EN,1,,0,0,,2,2,55,1,,,,,,,1,1,3,5,6,33,,1,,1,,,7,1,1,3,2,1,,,,,,1,3,3,2,1,,,,5,4,2,3,2,3,3,3,2,3,2,5,2,3,3,3,2,3,2,2,2,2,3,2,3,4,3,4,4,5,3,4,4,4,4,4,5,3,5,4,4,3,4,4,4,5,4,4,3,5,4,5,4,4,3,4,4,4,3,4,4,5,4,5,4,4,3,4,5,4,4,5,4,4,3,3,5,3,3,4,4,3,4,4,3,3,4,4,4,4,3,4,4,4,5,4,4,3,4,5,4,4,3,4,5,5,4,4,2,3,3,5,3,5,3,5,3,4,1,,,,,,,4,4,2,1190,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",67038e39b60a278b19d31659,675867a866926f4f99073407,6759d2f9a51a880ec27a1eb7,,0.65,0.6,0.7,0.6,0.65,1
2024-12-11 17:59:25,2024-12-11 18:22:28,0,100,1382,1,2024-12-11 18:22:29,R_76BJY4U5zikeiqJ,anonymous,EN,1,,0,0,,2,1,26,1,,,,,,,1,5,0,1,5,5,,3,,,,1,5,1,1,2,1,1,,,,,,4,3,4,2,1,,1,,4,4,3,4,3,3,3,4,3,3,3,5,3,4,4,3,2,2,3,3,3,2,4,4,3,5,2,1,2,3,4,4,3,2,3,3,2,3,1,1,1,5,4,2,4,3,4,2,2,2,1,3,4,1,3,3,2,4,2,2,4,5,3,3,3,2,1,4,4,2,4,3,3,4,1,2,3,4,1,4,1,2,2,3,1,3,2,2,3,3,2,2,1,3,3,5,1,5,3,5,2,2,2,3,2,4,2,4,2,2,1,3,2,3,1,2,3,3,1,1,1,,,,,3,2,2,1382,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",5f62c1eea3901f34d53e1c18,675867a866926f4f99073407,6759d2ee3193c565a5d71b6c,,0.55,0.6,0.7,0.65,0.5,1
2024-12-11 18:05:10,2024-12-11 18:22:35,0,100,1045,1,2024-12-11 18:22:36,R_1XQ99pY2PCI2SJz,anonymous,EN,1,,0,0,,2,2,37,,1,,,,,,2,1,1,2,5,45,,1,,2,,,5,1,1,2,2,,1,,,,,4,3,5,2,1,1,,,5,6,4,5,5,1,4,2,1,1,5,5,3,4,5,5,2,1,1,4,2,1,2,1,4,5,4,5,5,4,4,4,4,4,5,4,5,4,5,5,4,5,4,5,4,5,4,5,4,5,4,5,5,5,4,5,4,4,5,5,4,5,5,4,5,5,5,4,5,4,5,5,5,5,4,4,5,5,4,4,5,4,5,4,5,4,5,4,5,5,4,4,5,4,5,5,5,5,5,5,5,5,4,5,3,5,4,5,2,4,4,4,4,4,5,5,5,4,1,1,1,,1,,,5,2,2,1045,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",668564a45368836193b94269,675867a866926f4f99073407,6759d3ed9d88115056f013d3,,0.65,0.7,0.95,1,0.35,1
2024-12-11 18:03:36,2024-12-11 18:22:45,0,100,1148,1,2024-12-11 18:22:46,R_3Sqq5KU9HeaBgyt,anonymous,EN,1,,0,0,,2,1,36,1,,,,,,,1,1,1,4,5,42,,1,,2,,,5,1,1,2,3,,1,1,,,1,4,3,3,2,1,1,1,,4,2,2,2,2,3,2,4,4,2,2,5,4,2,2,4,2,4,4,4,4,4,2,4,2,2,2,2,2,2,4,4,3,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,2,2,2,2,2,2,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,3,4,4,1,,1,,,,,3,4,2,1148,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",66d9547a9df3044a616f2cfd,675867a866926f4f99073407,6759d2c0b5c4ae3e6802c104,,0.5,0.4,0.4,0.6,0.75,1
2024-12-11 18:00:43,2024-12-11 18:22:50,0,100,1327,1,2024-12-11 18:22:51,R_309lRacXUwmIBep,anonymous,EN,0.5,,0,0,,2,2,46,,1,,,,,,1,1,2,4,6,45,,1,,2,,,4,1,1,3,3,,1,,1,,,2,2,3,2,1,,1,,2,1,3,4,4,3,5,2,3,2,3,5,4,2,4,4,2,2,4,4,1,1,2,1,3,3,4,3,2,3,4,4,3,4,4,3,4,4,3,4,5,4,2,3,1,1,1,2,3,5,5,5,4,3,3,2,1,1,2,2,4,5,4,4,4,4,4,4,4,5,4,4,3,4,3,4,4,2,3,4,3,3,2,2,4,4,5,4,4,4,3,4,3,4,3,3,5,5,4,5,4,3,4,5,4,5,3,2,2,4,4,3,4,3,2,3,4,5,1,,1,1,,,,5,3,2,1327,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",670a165e0ef22b0779d470dd,675867a866926f4f99073407,6759d2e6fbbf88a89b10c730,,0.8,0.55,0.8,0.85,0.6,1
2024-12-11 18:04:18,2024-12-11 18:22:52,0,100,1113,1,2024-12-11 18:22:53,R_6HZWAiQJKkCLC0D,anonymous,EN,1,,0,0,,2,1,40,1,,,,,,,2,5,0,3,4,38,,3,,,,2,2,1,2,1,4,,1,,,1,,2,2,4,1,1,,,,4,2,3,4,2,4,4,1,2,3,1,5,2,4,4,3,2,4,2,3,2,3,2,1,3,3,2,3,3,3,4,4,4,4,5,5,2,2,2,2,1,2,3,3,2,3,3,4,4,4,3,4,4,5,2,2,1,2,2,3,4,4,3,4,4,4,1,1,1,1,1,2,2,2,2,2,2,3,4,4,3,4,4,4,1,2,1,1,1,1,4,4,3,4,4,4,3,3,2,3,3,3,5,4,4,4,4,5,2,4,4,3,4,4,5,3,4,3,1,,1,1,,,,4,5,2,1113,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",66060f19dda14ccd05dfcef9,675867a866926f4f99073407,6759d3054590b10f78a6b4a6,,0.75,0.75,0.8,0.55,0.85,1
2024-12-11 17:59:30,2024-12-11 18:24:39,0,100,1508,1,2024-12-11 18:24:40,R_1lDBoz1FuIjD4Fr,anonymous,EN,1,,0,0,,2,1,39,1,,,,,,,1,5,0,3,5,5,,2,,,2,,3,1,2,2,2,,1,,1,,,5,2,4,2,1,,1,1,1,5,3,5,5,1,5,3,1,1,5,5,1,4,4,4,2,1,1,3,2,1,5,1,4,5,4,4,5,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,5,5,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,5,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,5,4,4,4,4,3,4,4,4,2,4,5,4,4,4,4,5,3,4,1,,1,1,,,,3,3,2,1508,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",63ffcb367b500c516d0648a2,675867a866926f4f99073407,6759d2fa6f5611eda5b152f4,,0.8,0.65,0.9,0.95,0.2,1
2024-12-11 17:59:43,2024-12-11 18:24:40,0,100,1496,1,2024-12-11 18:24:40,R_6gcKV7wNS6hYlIB,anonymous,EN,1,,0,0,,2,1,49,1,,,,,,,1,1,2,2,3,35,,2,,,1,,0,1,1,2,3,,1,,,,1,1,3,3,2,1,1,1,1,1,1,1,5,5,1,5,5,3,1,5,5,1,1,5,5,4,1,1,5,3,1,3,1,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,3,2,3,3,3,3,2,2,2,4,4,3,4,3,4,2,2,3,2,2,2,4,4,3,4,4,4,2,2,2,2,2,2,3,4,3,4,3,4,4,4,3,4,4,4,3,3,3,2,2,2,4,4,3,4,4,4,2,2,2,2,2,2,4,4,3,4,4,4,2,4,4,3,4,4,4,3,4,3,1,,1,1,,,,4,4,2,1496,,prolific_final,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",5dd9f0e719eecb97dfab7b48,675867a866926f4f99073407,6759d2f57aff7802a3d56394,,0.8,0.2,0.8,1,0.3,1
2024-12-11 17:58:34,2024-12-11 18:24:48,0,100,1574,1,2024-12-11 18:24:49,R_5tv9kEFAITYayit,anonymous,EN,1,,0,0,,2,2,39,,1,,,,,,1,2,1,2,3,33,,3,,,,2,4,1,2,2,2,,1,,1,,,4,2,5,2,1,,1,,2,5,2,5,3,2,4,4,1,3,4,5,1,1,5,5,2,3,1,5,5,3,2,2,3,3,4,3,3,4,3,3,3,3,3,4,3,3,3,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,1,,1,1,,,,5,2,2,1574,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",6630e8443eeb2f75bb090c67,675867a866926f4f99073407,6759d2c1375b3fb860647f77,,0.7,0.3,0.8,0.7,0.55,1
2024-12-11 17:58:54,2024-12-11 18:24:50,0,100,1555,1,2024-12-11 18:24:51,R_7DNBRBGOqr36xIS,anonymous,EN,1,,0,0,,2,2,45,,1,,,,,,2,1,4,3,4,25,,3,,,,2,3,1,2,2,3,,1,,1,,1,2,2,5,2,1,,,,2,4,1,5,2,2,5,5,2,4,4,5,1,1,5,4,2,2,1,5,2,4,2,1,2,2,2,2,2,2,4,5,4,5,4,4,4,4,3,4,2,2,4,4,4,4,5,5,4,4,3,4,4,4,2,2,2,2,2,2,5,4,4,4,4,4,4,4,2,2,2,2,5,4,3,4,4,4,4,4,3,4,4,4,2,2,2,2,2,2,4,4,3,4,4,3,1,1,1,1,1,1,5,4,4,5,5,4,2,4,3,2,2,1,2,3,4,1,,,1,1,,,,5,5,2,1555,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",66b3d894a73f47ed6a41550a,675867a866926f4f99073407,6759d2cbf395066d2960dd5e,,0.8,0.2,0.9,0.5,0.5,1
2024-12-11 18:06:43,2024-12-11 18:25:00,0,100,1096,1,2024-12-11 18:25:01,R_6mf5OvoY4TiXrHz,anonymous,EN,1,,0,0,,2,1,19,,,,1,,,,2,5,0,3,3,48,,3,,,,2,3,1,2,1,2,,1,1,,,,2,3,4,1,1,,1,1,4,5,2,3,3,4,4,4,2,3,4,5,5,3,3,5,2,3,4,3,5,3,3,4,4,5,2,3,5,2,3,4,5,5,5,3,3,4,5,5,3,3,4,4,4,5,5,4,4,5,5,4,5,4,4,5,4,4,5,3,4,5,2,3,3,3,3,3,5,5,4,3,4,5,5,5,2,3,4,5,4,5,4,3,3,5,5,4,5,4,3,4,3,5,4,3,5,5,4,5,5,5,3,4,5,5,3,5,2,4,4,4,5,5,4,4,4,4,,,1,,,,,4,4,2,1096,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",600f9342e7bc5518fa9ca92a,675867a866926f4f99073407,6759d4ae031ee1932406079a,,0.55,0.5,0.55,0.7,0.6,1
2024-12-11 18:00:19,2024-12-11 18:25:14,0,100,1495,1,2024-12-11 18:25:15,R_5kOkNUk38Y2D6oB,anonymous,EN,1,,0,25,,2,1,26,,1,,,,,,1,1,1,7,5,48,,1,,2,,,5,1,1,2,5,1,,1,,1,,4,4,2,2,1,,1,1,5,5,4,5,4,4,2,5,4,5,2,5,4,2,4,5,2,3,1,2,3,1,3,3,4,3,3,3,3,3,3,3,3,2,2,2,4,3,4,4,3,3,3,4,4,4,3,3,5,5,5,5,5,5,3,3,3,3,3,4,4,4,4,4,3,2,4,4,4,4,4,4,5,5,5,5,5,4,5,5,5,5,5,5,4,4,4,4,4,4,5,5,5,5,5,4,4,4,4,3,4,4,5,5,3,3,3,4,2,4,4,4,4,3,3,4,4,3,,,1,1,,,,4,5,2,1495,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",672b7ea77c29658c57fdce3f,675867a866926f4f99073407,6759d2ee5cac55bc951feb8b,,0.4,0.55,0.7,0.75,0.7,1
2024-12-11 17:59:19,2024-12-11 18:25:20,0,100,1561,1,2024-12-11 18:25:21,R_5Ac7uUPLe1eNGvL,anonymous,EN,1,,0,0,,2,2,34,,1,,,,,,1,5,1,4,6,21,,2,,,2,,2,1,2,2,3,,1,1,,1,1,5,3,4,2,,,1,,2,4,3,5,5,1,5,3,3,1,5,5,1,3,4,5,4,1,1,3,3,1,4,1,2,2,2,2,2,2,4,4,4,4,4,4,2,2,2,3,2,2,3,3,3,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,3,3,3,3,4,4,3,2,2,2,2,3,4,4,3,4,4,4,3,3,4,4,4,4,2,2,2,3,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,4,1,,1,1,1,,,3,1,2,1561,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",5f485c765324cf1ed7d564cd,675867a866926f4f99073407,6759d2ecb173fb9839ebd758,,0.8,0.6,0.75,1,0.25,1
2024-12-11 18:06:40,2024-12-11 18:25:23,0,100,1123,1,2024-12-11 18:25:24,R_3frdzkcmEiBwYJo,anonymous,EN,1,,0,0,,2,2,33,1,,,,,,,2,1,1,2,2,36,,1,,2,,,5,1,1,2,3,,1,,1,,,1,1,5,2,1,,1,,1,4,1,4,4,2,2,5,4,1,1,5,1,1,5,5,2,4,1,5,4,1,1,4,1,1,1,1,1,1,4,4,4,4,5,5,1,1,1,1,1,1,4,5,4,5,5,5,5,5,4,4,5,5,1,1,1,1,1,1,5,5,5,5,5,5,1,1,1,1,1,1,4,4,4,4,5,5,5,5,4,5,5,5,1,2,1,2,1,1,4,4,4,4,4,5,1,1,1,1,1,1,3,3,2,2,2,2,2,4,4,3,4,4,4,3,4,4,1,,1,1,,,,3,4,2,1123,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",5d67476c0ca617001699fe7a,675867a866926f4f99073407,6759d2d0fcfb7458223506b6,,0.5,0.2,0.65,0.95,0.8,1
2024-12-11 18:00:21,2024-12-11 18:25:36,0,100,1514,1,2024-12-11 18:25:37,R_6VVpTU21ZF4cZxv,anonymous,EN,1,,0,20,,2,1,40,,1,,,,,,3,5,0,3,5,5,,1,,1,,,7,1,1,3,3,,1,1,1,,,5,4,4,2,1,,1,,2,6,1,4,5,1,5,3,2,1,5,5,1,3,4,5,2,2,1,5,1,1,2,1,4,4,4,4,4,4,1,2,2,1,2,2,3,4,3,2,3,2,5,5,5,5,5,5,2,2,3,1,2,2,4,4,4,4,4,4,2,2,2,2,3,2,5,5,5,5,5,5,5,4,5,5,5,5,5,4,4,5,4,5,3,4,3,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,2,4,4,5,4,4,5,4,5,3,,,1,1,,,,5,3,2,1514,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",66ab87994f0525b16b74e52b,675867a866926f4f99073407,6759d2ce9d88115056f013a5,,0.8,0.4,0.85,1,0.4,1
2024-12-11 18:03:03,2024-12-11 18:26:41,0,100,1418,1,2024-12-11 18:26:42,R_6hgQDpl0fQGJlvY,anonymous,EN,1,,0,0,,2,1,46,1,,,,,,,1,1,3,5,6,49,,2,,,1,,0,1,2,2,5,,,1,1,1,1,5,3,3,2,1,,1,,5,6,4,4,4,1,5,4,3,2,5,5,1,3,4,2,2,1,1,2,3,1,3,1,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,4,4,3,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,4,4,4,5,2,5,5,5,5,5,5,4,5,4,1,,1,,,,,4,3,2,1418,,prolific_final,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",5eed3df84fcaa015f3e06637,675867a866926f4f99073407,6759d2e7faa50fd424e6c882,,0.8,0.65,0.7,0.75,0.3,1
